action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.99986196,6.9821974e-05,4.6121615e-05,4.602409e-06,1.743771e-05,2.2617831e-08,0.5634234999999999,401.45,0.0,-3.7149223e-06,535085,27.235191,17.665768,17.2511,14.946399,16.278454,9.630801,125.363205,159.25
0.99924684,0.00044355195,0.0002039766,7.076995e-05,3.4692046e-05,1.8528148e-07,0.5558634999999998,408.99,0.0,1.6947517e-05,543485,26.111387,18.391445,17.614635,16.556065,15.843141,10.610751,6800.3643,187.0
0.9988024,0.0005990436,0.0005107305,1.9012492e-05,6.8660884e-05,1.908099e-07,0.548236,410.81,0.0,4.5935678e-05,551960,26.20657,18.787592,18.6281,15.337354,16.621437,10.73578,10409.027,185.75
0.99597013,0.0014049347,0.0025399886,1.5159025e-05,6.9670365e-05,1.05521785e-07,0.5408370999999998,411.38,0.0,0.003030495,560181,26.8373,20.273573,20.865742,15.744423,17.269602,10.776988,43528.094,189.25
0.99767286,0.0007055804,0.0015877922,7.3233905e-06,2.6348913e-05,4.425493e-08,0.5341293999999999,404.06,0.0,0.0025619045,567634,27.253578,19.999418,20.810497,15.431471,16.711824,10.322609,1844.0911,186.0
0.99969006,9.893217e-05,0.00020677363,1.0088247e-06,3.2230616e-06,6.9071966e-09,0.5270976999999999,403.62,0.0,0.00031842792,575447,28.120815,18.90005,19.63724,14.314401,15.475946,9.330423,4890.6035,197.5
0.9992079,0.0002445006,0.0005356513,2.8786308e-06,9.010881e-06,2.141078e-08,0.5193432999999998,405.78,0.0,0.0018649192,584063,27.00378,18.68828,19.472546,14.246377,15.387495,9.3452015,921907.44,176.5
0.9999622,1.2075881e-05,2.5360034e-05,8.5323244e-08,3.8951168e-07,8.329166e-10,0.5120478999999999,402.09,0.0,2.3774912e-05,592169,28.736319,17.412056,18.15402,12.4595375,13.977984,7.830269,3631436.5,164.0
0.9999732,8.478647e-06,1.7933455e-05,7.786375e-08,3.2424114e-07,9.897806e-10,0.5053734999999999,394.04,0.0,1.9649087e-05,599585,28.882746,17.204813,17.95393,12.514466,13.940994,8.149235,3524569.5,140.75
0.99998856,3.2555881e-06,8.072225e-06,3.2659464e-08,1.268592e-07,5.15693e-10,0.4983561999999999,397.48,0.0,2.8991742e-06,607382,28.717987,16.08286,16.990917,11.480867,12.8378105,7.3324895,87232.08,142.5
0.9999982,5.4902546e-07,1.1671845e-06,6.0213314e-09,1.9734525e-08,1.9119716e-10,0.49093029999999993,401.86,0.0,-8.192027e-06,615633,29.637249,15.22213,15.976335,10.709292,11.896355,7.259535,122235.13,136.0
0.9999993,2.106225e-07,4.479371e-07,2.9345772e-09,8.990302e-09,9.662927e-11,0.4837896999999999,395.04,0.0,-9.29828e-06,623567,30.078018,14.704821,15.459406,10.431317,11.550899,7.01788,31748372.0,135.25
0.99999976,7.261244e-08,1.5501942e-07,9.362782e-10,2.7573386e-09,1.2233836e-10,0.4767183999999999,392.55,0.0,-9.775113e-06,631424,30.635626,14.197495,14.955911,9.846517,10.926627,7.811396,84091570.0,131.5
0.9999999,3.0420953e-08,6.750342e-08,4.9167326e-10,1.278355e-09,1.4990384e-10,0.46897029999999984,404.48,0.0,-9.894321e-06,640033,31.01572,13.707586,14.504633,9.582514,10.53803,8.394693,239006510.0,155.0
1.0,1.7036154e-08,3.700619e-08,3.8025105e-10,8.537799e-10,1.8515811e-10,0.46157139999999985,408.72,0.0,-1.0013531e-05,648254,31.250551,13.362624,14.1383705,9.560363,10.369204,8.84074,822444800.0,176.5
1.0,5.0627857e-09,1.0880391e-08,2.194437e-10,3.7550574e-10,1.4458795e-10,0.4539987999999999,410.35,0.0,-1.0013531e-05,656668,31.163887,12.062539,12.827584,8.923961,9.461141,8.506754,7524960.5,185.75
1.0,4.294363e-09,8.50799e-09,6.117538e-10,7.4332623e-10,6.1617916e-10,0.4461831999999999,417.85,0.0,-1.0013531e-05,665352,30.324818,11.058855,11.742557,9.1101265,9.304932,9.117334,79587336.0,200.0
1.0,2.4121158e-08,3.985951e-08,9.435394e-09,1.0518837e-08,9.537442e-09,0.4391487999999999,417.44,0.0,-9.974192e-06,673168,28.860256,11.320079,11.822351,10.381457,10.490157,10.392215,30622388000.0,200.5
1.0,6.785616e-10,1.9606763e-09,1.1568553e-09,5.7583394e-10,5.4809757e-10,0.4308840999999999,423.18,0.0,-1.0013531e-05,682351,31.824255,10.713209,11.77428,11.246695,10.549053,10.499687,1401758.2,206.75
1.0,2.0585722e-09,2.4663367e-09,1.8977808e-09,1.8503498e-09,1.8079417e-09,0.42359409999999986,421.97,0.0,-1.0013531e-05,690451,29.454782,9.453529,9.634251,9.372203,9.346891,9.323705,140359970.0,192.25
1.0,5.6361166e-10,6.670204e-10,5.371018e-10,5.962505e-10,5.230193e-10,0.4158945999999999,423.38,0.0,-1.0013531e-05,699006,28.181293,6.884638,7.053092,6.83646,6.9409323,6.8098903,927720640.0,194.25
1.0,2.028613e-10,2.0977081e-10,2.3128324e-10,2.4343913e-10,2.2580969e-10,0.40851099999999985,418.58,0.0,-1.0013531e-05,707210,27.986216,5.6677165,5.7012105,5.7988386,5.850061,5.7748876,332186720.0,183.0
1.0,1.4929978e-10,2.013844e-10,1.6323916e-10,1.7630981e-10,1.621416e-10,0.4011642999999999,422.05,0.0,-1.0013531e-05,715373,27.931305,5.306241,5.6054993,5.3955,5.4725275,5.388754,25848408000.0,184.75
1.0,2.485589e-10,3.8029313e-10,2.3073776e-10,2.8362235e-10,3.5014336e-10,0.39309039999999984,419.93,0.0,-1.0013531e-05,724344,27.28947,5.1741285,5.599393,5.099731,5.3060927,5.5167913,3953922.5,191.25
1.0,1.2523359e-10,2.0593252e-10,1.1926624e-10,1.3202098e-10,1.6457784e-10,0.3859803999999999,417.93,0.0,-1.0013531e-05,732244,27.593973,4.7931333,5.2905006,4.7443113,4.845913,5.0663357,990254000.0,181.75
1.0,1.05486425e-10,1.5305124e-10,9.6521575e-11,1.04722835e-10,1.2382606e-10,0.37860309999999986,414.35,0.0,-1.0013531e-05,740441,27.523066,4.5506277,4.922817,4.461811,4.5433617,4.7109222,768766900.0,169.0
1.0,2.4551933e-10,3.7125839e-10,1.1321964e-10,2.5217045e-10,2.8658328e-10,0.3707739999999998,419.3,0.0,-1.0013531e-05,749140,27.329828,5.202183,5.6157045,4.4281373,5.228912,5.3568363,1789891.6,181.75
1.0,3.8273815e-10,4.2354423e-10,3.6365774e-10,3.7959016e-10,3.8044984e-10,0.36347589999999985,418.76,0.0,-1.0013531e-05,757249,26.01791,4.3342404,4.435546,4.2831016,4.3259807,4.3282437,1225716.9,182.0
1.0,2.1264428e-10,2.8558036e-10,2.2913088e-10,2.6551017e-10,2.9788239e-10,0.3559032999999999,413.19,0.0,-1.0013531e-05,765663,26.441751,4.170352,4.4652534,4.2450247,4.3923836,4.507429,2864050.0,160.75
1.0,6.4740524e-10,6.957909e-10,6.6817785e-10,6.851174e-10,6.9755024e-10,0.3482091999999999,419.68,0.0,-1.0013531e-05,774212,24.549486,3.3914382,3.4635146,3.4230187,3.448055,3.4660406,3912358.0,166.0
1.0,9.680182e-11,1.06513486e-10,1.4641457e-10,1.2318085e-10,1.2133287e-10,0.34063929999999987,421.82,0.0,-1.0013531e-05,782623,26.203794,3.1454387,3.2410457,3.559216,3.3864276,3.371311,1514269.8,168.5
1.0,1.9945508e-10,2.193006e-10,1.832472e-10,1.6554119e-10,1.9698365e-10,0.3328686999999999,421.17,0.0,-1.0013531e-05,791257,25.814922,3.47949,3.574344,3.3947375,3.2931223,3.4670215,14717851.0,160.75
1.0,4.806842e-10,5.9024774e-10,7.6788803e-10,5.9253075e-10,5.011671e-10,0.3250683999999999,426.75,0.0,-1.0013531e-05,799924,27.084913,5.6291037,5.834435,6.097536,5.8382945,5.6708307,16256987000.0,162.0
1.0,2.5338737e-10,2.7416472e-10,3.1246816e-10,2.7715533e-10,2.7081196e-10,0.3174408999999999,427.36,0.0,-1.0013531e-05,808399,26.847595,4.7514935,4.8303022,4.961077,4.841153,4.8179984,1919141.2,157.5
1.0,6.139163e-10,5.079323e-10,6.3373035e-10,4.956742e-10,4.861816e-10,0.3096990999999999,427.89,0.0,-1.0013531e-05,817001,28.495268,7.2841053,7.094596,7.315871,7.0701656,7.050828,6255826.0,168.25
1.0,2.959518e-10,5.757208e-10,3.2486652e-10,2.830236e-10,3.0540515e-10,0.3021714999999999,427.42,0.0,-1.0013531e-05,825365,27.922148,5.981323,6.6467505,6.0745416,5.9366565,6.012765,2759211.2,160.25
1.0,1.4718429e-10,4.0238657e-10,1.4023303e-10,1.518376e-10,2.7946656e-10,0.29410479999999983,430.71,0.0,-1.0013531e-05,834328,28.170874,5.5315385,6.537266,5.483158,5.562664,6.1727357,26913946.0,159.25
1.0,2.6474709e-10,5.919016e-10,2.686374e-10,2.4348557e-10,4.4371223e-10,0.28568349999999987,437.61,0.0,-1.0013531e-05,843685,29.243029,7.1907816,7.9953485,7.2053695,7.107066,7.707184,574884.2,172.0
1.0,7.217384e-10,8.0103074e-10,6.6549416e-10,7.381876e-10,7.979763e-10,0.2777238999999999,441.3,0.0,-1.0013531e-05,852529,27.388672,6.3393126,6.443549,6.25818,6.361849,6.43973,25261840.0,187.5
1.0,2.3300434e-10,2.416525e-10,2.2439456e-10,2.2979262e-10,2.3843164e-10,0.27011889999999983,439.78,0.0,-1.0013531e-05,860979,27.378405,5.19844,5.2348847,5.160789,5.1845603,5.2214665,584286.2,172.0
1.0,1.4110186e-09,1.8829045e-09,1.2473043e-09,1.3244603e-09,1.3791818e-09,0.2625453999999998,440.29,0.0,-1.0013531e-05,869394,26.057531,5.678578,5.967081,5.55525,5.6152706,5.6557565,347818.4,178.25
1.0,2.9881905e-10,3.494515e-10,2.8472755e-10,3.220551e-10,2.8269395e-10,0.2540754999999999,444.77,0.0,-1.0013531e-05,878805,25.877048,3.9458659,4.1023927,3.8975592,4.0207505,3.8903928,20315782.0,181.25
1.0,3.408282e-10,6.070081e-10,3.0128283e-10,4.2926654e-10,3.425618e-10,0.24616539999999987,439.09,0.0,-1.0013531e-05,887594,25.175615,3.3759735,3.953137,3.2526443,3.6066718,3.3810456,1252794.2,161.75
1.0,1.6762486e-10,2.1288815e-10,1.548208e-10,1.8769979e-10,1.6144296e-10,0.23832549999999986,437.76,0.0,-1.0013531e-05,896305,25.235243,2.725951,2.9649887,2.6464891,2.839066,2.6883743,25352090.0,159.5
1.0,1.873875e-10,2.0985325e-10,2.1538735e-10,2.3260469e-10,2.0092322e-10,0.23002389999999984,445.5,0.0,-1.0013531e-05,905529,25.004862,2.6070192,2.7202497,2.7462795,2.8231819,2.676763,534744260.0,162.5
1.0,6.7554756e-10,8.081144e-10,8.841945e-10,8.894601e-10,5.934605e-10,0.2219796999999999,450.73,0.0,-1.0013531e-05,914467,25.145164,4.029668,4.208847,4.2988205,4.3047576,3.9001133,264266.56,176.5
1.0,1.2605853e-09,8.336046e-10,5.351518e-10,6.535142e-10,5.824028e-10,0.2139669999999999,445.65,0.0,-1.0013531e-05,923370,24.62524,4.13355,3.7199788,3.276769,3.4765837,3.361381,7411457.5,180.0
1.0,3.2602314e-09,3.6566383e-09,3.7439527e-09,3.0025549e-09,3.6384662e-09,0.20586159999999987,447.82,0.0,-1.0013531e-05,932376,24.814734,5.2732663,5.3880115,5.41161,5.1909304,5.3830295,862868.5,187.75
